0.28523284,1.418678,1.3176668
0.27974433,1.4285301,1.3304538
0.27440813,1.4383899,1.3431476
0.26922023,1.4482166,1.3557739
0.26417673,1.4579754,1.368349
0.2592738,1.4676394,1.3808899
0.25450736,1.4771876,1.3934101
0.24987383,1.4866054,1.4059165
0.24536921,1.4958825,1.418416
0.24098933,1.5050156,1.4309126
0.23673062,1.5140039,1.4434069
0.23258911,1.5228516,1.4558985
0.22856092,1.5315653,1.4683863
0.22464177,1.5401566,1.4808635
0.22082879,1.548635,1.4933268
0.21711746,1.5570134,1.5057685
0.21350484,1.5653067,1.5181813
0.20998728,1.5735283,1.5305603
0.2065617,1.5816913,1.5428954
0.20322447,1.5898108,1.555181
0.1999732,1.5978968,1.5674088
0.19680454,1.6059626,1.5795703
0.19371593,1.6140186,1.5916623
0.1907046,1.6220715,1.6036742
0.18776803,1.6301303,1.6156033
0.18490393,1.6382009,1.6274436
0.18210945,1.6462886,1.6391925
0.17938276,1.6543993,1.6508446
0.1767214,1.6625341,1.6623975
0.17412324,1.6706975,1.6738503
0.17158632,1.6788881,1.6852
0.16910844,1.6871073,1.6964455
0.16668805,1.6953564,1.7075891
0.16432299,1.7036351,1.7186269
0.16201165,1.7119405,1.7295634
0.15975246,1.7202727,1.740397
0.1575439,1.7286302,1.7511286
0.15538445,1.737011,1.7617593
0.15327285,1.7454123,1.7722907
0.15120764,1.7538326,1.7827266
0.14918782,1.7622683,1.7930646
0.14721209,1.7707188,1.8033085
0.14527936,1.7791791,1.8134589
0.14338884,1.7876481,1.8235183
0.14153954,1.7961221,1.8334855
0.13973047,1.8045982,1.8433651
0.13796097,1.8130726,1.8531574
0.13623004,1.8215436,1.8628632
0.13453692,1.8300071,1.8724846
0.13288105,1.8384597,1.882019
0.13126163,1.8468999,1.8914732
0.12967788,1.8553219,1.9008441
0.1281292,1.8637244,1.9101361
0.12661496,1.8721019,1.9193459
0.12513454,1.8804535,1.9284749
0.12368726,1.8887758,1.9375268
0.122272454,1.8970668,1.9465013
0.120889425,1.9053221,1.9553963
0.119537696,1.9135388,1.9642165
0.11821653,1.9217157,1.9729586
0.116925344,1.9298501,1.9816252
0.11566354,1.9379393,1.9902177
0.11443058,1.9459813,1.9987359
0.11322567,1.9539752,2.0071805
0.11204833,1.9619175,2.0155504
0.11089769,1.9698106,2.0238473
0.10977309,1.9776496,2.032071
0.1086743,1.9854366,2.0402222
0.107600324,1.9931679,2.048302
0.10655063,2.000845,2.0563104
0.10552463,2.008467,2.0642478
0.104521394,2.0160336,2.0721147
0.10354031,2.023546,2.0799108
0.10258107,2.0310032,2.08764
0.10164254,2.0384061,2.0952983
0.100724265,2.0457551,2.1028912
0.09982565,2.0530498,2.1104174
0.09894592,2.060292,2.1178763
0.09808466,2.0674832,2.1252713
0.0972411,2.0746229,2.1326015
0.09641467,2.0817125,2.1398702
0.09560457,2.0887532,2.1470766
0.094810635,2.0957456,2.1542225
0.09403206,2.1026914,2.16131
0.093268126,2.1095912,2.1683388
0.09251854,2.116445,2.175311
0.0917826,2.1232555,2.1822278
0.09105985,2.1300209,2.189089
0.0903497,2.1367455,2.1958969
0.089651674,2.1434283,2.2026513
0.08896523,2.1500714,2.209356
0.08829001,2.156674,2.2160132
0.087625705,2.1632395,2.2226202
0.086971864,2.169763,2.2291837
0.08632797,2.1762507,2.2356985
0.0856941,2.1827013,2.2421706
0.085069604,2.1891127,2.2485995
0.0844546,2.1954868,2.2549868
0.08384876,2.2018228,2.2613342
0.08325193,2.2081213,2.2676404
0.082664125,2.2143803,2.2739086
0.0820852,2.220601,2.280138
0.08151507,2.2267828,2.2863288
0.08095375,2.2329254,2.2924852
0.080401175,2.2390256,2.2986028
0.07985754,2.2450857,2.3046815
0.079322346,2.2511022,2.3107271
0.07879612,2.2570772,2.3167377
0.07827846,2.263008,2.32271
0.07776952,2.2688942,2.3286488
0.07726917,2.2747338,2.334552
0.076777436,2.2805295,2.3404202
0.07629421,2.2862763,2.346253
0.07581944,2.2919745,2.352053
0.075353265,2.2976258,2.3578165
0.07489534,2.3032248,2.3635461
0.074445724,2.308777,2.369242
0.07400438,2.3142762,2.3749063
0.07357107,2.319725,2.3805354
0.073145844,2.325121,2.3861327
0.072728515,2.3304653,2.3916957
0.07231909,2.3357582,2.3972273
0.071917206,2.3409986,2.4027274
0.071522936,2.3461862,2.4081945
0.07113597,2.3513217,2.413629
0.0707562,2.3564043,2.4190352
0.07038348,2.3614345,2.4244099
0.0700178,2.366413,2.4297528
0.069658734,2.3713415,2.4350665
0.06930638,2.3762174,2.4403508
0.06896038,2.3810432,2.4456046
0.06862066,2.3858173,2.4508307
0.068286985,2.390541,2.4560251
0.067959175,2.3952157,2.4611928
0.06763709,2.399844,2.4663315
0.067320526,2.4044242,2.471442
0.06700941,2.4089563,2.476523
0.06670339,2.4134452,2.4815764
0.06640256,2.4178889,2.486603
0.066106506,2.4222877,2.4916034
0.06581534,2.4266446,2.4965734
0.06552868,2.4309583,2.5015185
0.065246515,2.435231,2.506436
0.06496861,2.439462,2.511329
0.06469492,2.4436545,2.5161934
0.0644253,2.4478085,2.5210307
0.064159624,2.4519243,2.5258448
0.063897766,2.4560025,2.5306296
0.063639686,2.4600444,2.535394
0.063385144,2.4640503,2.5401292
0.063134186,2.4680216,2.5448406
0.062886566,2.4719572,2.549528
0.06264229,2.4758615,2.5541914
0.062401287,2.4797328,2.5588284
0.06216348,2.4835706,2.5634427
0.06192871,2.4873772,2.5680335
0.061696835,2.4911523,2.5725996
0.061467983,2.494898,2.5771422
0.061241925,2.498615,2.5816624
0.06101865,2.502303,2.5861578
0.060798112,2.5059626,2.5906324
0.060580183,2.5095923,2.595084
0.060364876,2.5131938,2.599513
0.060152043,2.5167687,2.6039197
0.05994167,2.5203185,2.6083057
0.059733644,2.523841,2.6126707
0.059528098,2.5273378,2.6170108
0.059324708,2.5308092,2.6213346
0.059123572,2.5342565,2.6256342
0.058924682,2.5376778,2.6299129
0.05872792,2.541076,2.6341722
0.058533248,2.544451,2.6384103
0.05834056,2.5478013,2.6426299
0.058149915,2.5511286,2.6468294
0.057961196,2.5544343,2.6510067
0.057774365,2.5577178,2.6551669
0.057589326,2.5609784,2.6593077
0.057406157,2.5642197,2.6634297
0.057224635,2.5674393,2.6675339
0.05704491,2.5706377,2.671617
0.0568668,2.5738146,2.6756837
0.056690298,2.5769725,2.679733
0.056515362,2.5801086,2.6837623
0.05634192,2.5832286,2.6877766
0.056169942,2.586328,2.6917748
0.055999458,2.5894103,2.6957536
0.055830263,2.5924714,2.6997194
0.055662416,2.595519,2.7036672
0.05549581,2.598549,2.7075994
0.055330366,2.601562,2.711517
0.055166118,2.6045592,2.7154202
0.055002958,2.6075401,2.719309
0.054840844,2.6105063,2.723184
0.05467969,2.613459,2.727045
0.054519456,2.6163976,2.7308953
0.05436002,2.619323,2.7347333
0.05420128,2.6222353,2.738562
0.05404325,2.6251366,2.7423806
0.05388582,2.6280277,2.746189
0.05372888,2.6309078,2.7499912
0.053572286,2.6337798,2.753787
0.05341603,2.6366453,2.7575774
0.053259905,2.6395037,2.7613673
0.053103786,2.6423578,2.7651536
0.05294754,2.6452081,2.7689426
0.052790996,2.648059,2.7727346
0.05263401,2.6509082,2.7765348
0.052476265,2.653759,2.7803464
0.05231762,2.656617,2.7841723
0.052157734,2.6594813,2.7880173
0.05199642,2.6623597,2.7918885
0.05183312,2.6652505,2.7957964
0.05166765,2.6681592,2.7997499
0.051499374,2.6710932,2.803756
0.05132792,2.6740537,2.8078327
0.051152557,2.6770499,2.8119943
0.050972603,2.6800828,2.8162677
0.050787132,2.6831603,2.820678
0.050595306,2.6862886,2.8252587
0.05039591,2.6894693,2.8300602
0.05018772,2.6927047,2.8351378
0.04996912,2.6959934,2.8405666
0.049738664,2.6993303,2.8464396
0.049494512,2.702697,2.8528788
0.049235232,2.7060692,2.8600237
0.048959352,2.7094047,2.8680367
0.048666213,2.7126505,2.8770838
0.04835641,2.7157648,2.8872826
0.048032057,2.718727,2.8986468
0.04769697,2.721604,2.9109948
0.047355235,2.7246032,2.9238522
0.04700855,2.7282028,2.9363494
0.046654113,2.7332592,2.9471505
0.046286933,2.740994,2.9544747
0.045912083,2.752393,2.9565704
0.045548465,2.7667446,2.953372
0.04519036,2.7803319,2.9494357
0.04479124,2.7885175,2.952684
0.044363126,2.7922926,2.962349
0.043931473,2.793697,2.9743292
0.043484937,2.791578,2.9893863
0.04304897,2.7872148,3.0052059
0.042648282,2.7825449,3.019238
0.04228571,2.7785957,3.030752
0.041953705,2.7756948,3.0399973
0.041641418,2.773928,3.047375
0.04133568,2.7733366,3.0531652
0.04102243,2.7739944,3.057519
0.04068602,2.7759864,3.0605352
0.040311642,2.7793837,3.0623178
0.039886583,2.7842102,3.0630186
0.039402626,2.7904139,3.0628722
0.03885768,2.7978559,3.0622091
0.03825661,2.806281,3.0614893
0.03760896,2.8153083,3.0613618
0.03692776,2.8244295,3.0626478
0.03622739,2.8331423,3.0661058
0.035524726,2.8412948,3.0718145
0.03483615,2.8494751,3.0785544
0.03417358,2.858536,3.0847015
0.03354716,2.8679547,3.090549
0.032962322,2.8759427,3.098078
0.032413512,2.881879,3.1075833
0.03188475,2.8871474,3.116864
0.031357467,2.8935137,3.1239643
0.03083168,2.901393,3.1290653
0.030322142,2.9099996,3.1335533
0.029838225,2.9184952,3.1384368
0.029379949,2.9264884,3.143988
0.028943997,2.9339201,3.1500707
0.028527038,2.940882,3.1564422
0.028126167,2.9475005,3.162864
0.02773921,2.9538753,3.169172
0.027364966,2.9600575,3.175283
0.02700269,2.9660444,3.1811738
0.026652295,2.9718108,3.1868732
0.026313698,2.9773202,3.1924202
0.025986847,2.982555,3.1978543
0.025671588,2.9875052,3.2031999
0.02536746,2.9921887,3.2084754
0.025074152,2.9966285,3.213679
0.02479102,3.000859,3.2188106
0.02451756,3.0049155,3.2238605
0.024253175,3.008831,3.2288237
0.023997342,3.0126343,3.2336931
0.02374966,3.0163534,3.2384596
0.023509577,3.020012,3.2431197
0.023276754,3.0236259,3.2476702
0.023050753,3.02722,3.2521098
0.022831267,3.0308096,3.256433
0.022618117,3.0344129,3.2606335
0.022410965,3.0380523,3.2647154
0.022209551,3.041739,3.268672
0.022013657,3.04549,3.2725024
0.021823067,3.0493155,3.276206
0.021637589,3.053225,3.2797778
0.021457283,3.0572252,3.2832181
0.021281993,3.0613232,3.2865262
0.021111766,3.0655205,3.2897012
0.020946713,3.0698187,3.292739
0.02078678,3.0742116,3.295647
0.020632142,3.0786974,3.2984228
0.020482795,3.0832603,3.3010757
0.020338736,3.0878913,3.3036127
0.020200063,3.0925732,3.3060396
0.020066537,3.0972884,3.3083715
0.019938203,3.1020179,3.3106177
0.01981482,3.1067457,3.3127897
0.019696264,3.1114562,3.314902
0.01958229,3.1161368,3.3169632
0.019472698,3.120773,3.3189836
0.019367106,3.1253555,3.320976
0.019265354,3.1298792,3.3229477
0.019167108,3.1343343,3.3249094
0.01907197,3.1387205,3.3268676
0.018979741,3.1430337,3.3288243
0.018890094,3.1472743,3.3307898
0.018802788,3.1514442,3.3327644
0.0187175,3.1555417,3.33475
0.018633999,3.1595683,3.3367522
0.018551974,3.1635277,3.3387728
0.018471297,3.167421,3.3408132
0.018391686,3.1712499,3.3428726
0.018312978,3.1750154,3.3449543
0.01823495,3.1787164,3.3470595
0.018157557,3.1823611,3.3491843
0.01808057,3.1859455,3.351331
0.018003948,3.1894727,3.3534954
0.017927535,3.1929424,3.3556776
0.017851364,3.196358,3.3578746
0.017775206,3.1997135,3.360091
0.017699184,3.20302,3.362318
0.01762317,3.2062707,3.3645577
0.017547125,3.2094724,3.3668067
0.017471027,3.212621,3.3690677
0.017394904,3.2157252,3.3713362
0.017318588,3.21878,3.373613
0.017242046,3.221787,3.375901
0.017165318,3.2247555,3.378193
0.017088272,3.2276845,3.3804953
0.017010862,3.230579,3.3828049
0.016932948,3.2334452,3.3851273
0.016854484,3.2362902,3.3874643
0.016775273,3.2391229,3.3898163
0.016695198,3.2419612,3.3921857
0.016614027,3.2448158,3.3945818
0.016531669,3.2477076,3.397002
0.016447956,3.250662,3.3994546
0.016362702,3.2536976,3.401938
0.016275862,3.2568426,3.4044547
0.016187547,3.2601113,3.4070044
0.016097812,3.2635157,3.4095855
0.016007092,3.2670586,3.412187
0.015915705,3.2707253,3.4148095
0.015824383,3.274493,3.4174402
0.015733793,3.278331,3.4200606
0.015644416,3.2822087,3.4226663
0.015556783,3.2861013,3.4252396
0.015471333,3.2899914,3.427765
0.0153881805,3.2938728,3.430239
0.015307483,3.2977457,3.432649
0.015229214,3.3016152,3.4349947
0.0151533475,3.3054924,3.4372697
0.015079826,3.3093803,3.4394734
0.015008614,3.3132882,3.4416096
0.01493965,3.3172204,3.4436762
0.014872803,3.32118,3.4456782
0.014808121,3.3251662,3.4476156
0.014745537,3.3291855,3.4494889
0.014685019,3.333234,3.4513056
0.01462649,3.3373146,3.4530647
0.014569996,3.3414247,3.4547677
0.0145155145,3.3455665,3.4564147
0.01446304,3.3497365,3.4580083
0.0144126015,3.353938,3.4595468
0.014364225,3.3581717,3.461027
0.014317921,3.3624349,3.4624543
0.014273731,3.3667305,3.4638212
0.014231707,3.371061,3.4651322
0.014191918,3.3754244,3.4663806
0.014154453,3.3798277,3.4675684
0.014119353,3.384269,3.4686894
0.0140867205,3.388753,3.4697433
0.014056595,3.3932767,3.4707308
0.014029109,3.3978417,3.471647
0.014004222,3.4024477,3.4724963
0.013981959,3.4070885,3.4732833
0.013962237,3.4117596,3.4740121
0.01394486,3.4164393,3.4747095
0.01392932,3.4211018,3.475404
0.0139147155,3.4257019,3.4761484
0.013899833,3.4301677,3.4770255
0.013882715,3.4343953,3.4781482
0.013861003,3.4382577,3.479661
0.013832295,3.441601,3.4817245
0.013795801,3.4443152,3.48442
0.013754514,3.4463956,3.4876716
0.013717789,3.4480803,3.4910758
0.013702764,3.4499004,3.4938412
0.013736126,3.4527266,3.4947503
0.013841699,3.4573882,3.4927971
0.013954293,3.463281,3.4904387
0.01390154,3.4691253,3.493571
0.0136089055,3.4743567,3.5048862
0.01349067,3.4853055,3.5081384
0.013639952,3.5139608,3.4919014
0.014097234,3.5502837,3.4624174
0.014040192,3.5535812,3.4679203
0.013889554,3.5546114,3.4765813
0.014068626,3.510566,3.5050187
0.014091085,3.490686,3.5151472
0.014065711,3.511462,3.5073364
0.014796617,3.541303,3.4714487
0.014430995,3.5293684,3.4920275
0.014570085,3.534703,3.4874716
0.015479329,3.5738146,3.4428942
0.015014701,3.5489416,3.4726017
0.0152963195,3.5610967,3.4479098
0.015066377,3.568134,3.4615254
0.015265069,3.5862916,3.4330502
0.015089298,3.568551,3.470201
0.017564392,3.747424,3.2936168
0.05764237,4.049594,2.8290772
0.021610761,3.7304175,3.3988876
0.27459803,3.451625,3.4689982
0.27349803,3.3646228,3.46389
0.040433038,3.5037606,3.5080643
0.033631388,3.6827755,3.3385637
0.03206051,3.702087,3.2576153
0.042202123,3.69531,3.3185585
0.02618558,3.8319368,3.1910498
0.16152625,3.4357548,3.471381
0.051288307,3.4969397,3.3189232
0.040036604,3.6985393,3.2761946
0.03887669,3.586351,3.4359355
0.25784448,3.3600957,3.3461099
0.031197939,3.6526954,3.3080046
0.107576855,3.5196984,3.3019235
0.018906241,3.6092691,3.378398
0.02058164,3.5955484,3.3049214
0.054547284,3.480037,3.4472108
0.022881513,3.6397884,3.2913358
0.021831533,3.5607462,3.4895256
0.08457888,3.549772,3.407872
0.24778153,3.1561282,3.593317
0.051914074,3.4408386,3.4049103
0.015749624,3.4428158,3.5255232
0.02698672,3.561064,3.4575863
0.054896902,3.5492365,3.4153337
0.05632218,3.3987372,3.4250536
0.02308848,3.468171,3.536959
0.34103724,3.0785346,3.6016736
0.039730452,3.4341903,3.509093
0.027974047,3.5107749,3.43283
0.273049,3.1567616,3.4726334
0.02719182,3.3975759,3.509122
0.22726688,3.0520098,3.5756583
0.09139976,3.306576,3.4464123
0.14075804,3.070874,3.5045402
0.030023009,3.292926,3.5124016
0.027531274,3.341665,3.4530766
0.046427,3.3620238,3.434355
0.058575694,3.2594366,3.4388185
0.02596209,3.3134527,3.5211465
0.03047957,3.2973738,3.5245552
0.056690782,3.278445,3.468078
0.024380635,3.305388,3.5322814
0.07570165,3.3486495,3.4444942
0.23326151,2.9340532,3.59509
0.0438828,3.3260584,3.4623055
0.047425658,3.2860398,3.4703765
0.046530206,3.3012717,3.471945
0.04642185,3.2952223,3.4793022
0.045474973,3.2733967,3.4926221
0.04527145,3.290669,3.4895303
0.09361169,3.1375787,3.5350764
0.04085074,3.2770548,3.5367851
0.038802695,3.2736998,3.5459323
0.109511785,3.1026952,3.5667536
0.038014628,3.2560124,3.5461426
0.07728777,3.1716886,3.5486083
0.11088161,3.112651,3.5629773
0.08471214,3.100247,3.5720975
0.0327773,3.2281852,3.5253935
0.03561724,3.230277,3.5581048
0.035002936,3.2687585,3.515811
0.044545885,3.2621484,3.524659
0.043895427,3.1878178,3.5253952
0.02518595,3.1944432,3.566576
0.039386913,3.2522893,3.5707471
0.055164427,3.2357008,3.5438228
0.04437311,3.227004,3.57825
0.034454785,3.2156641,3.5887606
0.03661883,3.1425593,3.595306
0.02207671,3.2113738,3.5834765
0.021570172,3.2262354,3.5854614
0.021271566,3.2377455,3.5866084
0.021088557,3.2482295,3.587196
0.04587061,3.3026748,3.585873
0.15532403,3.221211,3.5902648
0.036516346,3.2049055,3.5959022
0.033000614,3.3254118,3.5903072
0.06375229,3.3253758,3.5575428
0.12655565,3.2587538,3.557543
0.02846321,3.2974744,3.6102564
0.09206097,3.230105,3.6017456
0.045732867,3.2152154,3.6112833
0.036409397,3.3199408,3.5981462
0.10814307,3.2459176,3.6076465
0.04206682,3.2309632,3.6377678
0.0406603,3.2896075,3.587509
0.025608597,3.2861886,3.6253772
0.039739553,3.3253474,3.5777173
0.021403136,3.2234144,3.6278992
0.124922305,3.2244682,3.6128137
0.024044609,3.237344,3.6262116
0.09338927,3.2470825,3.619135
0.021301439,3.2260482,3.636355
0.09115993,3.208093,3.6251588
0.073970266,3.2692902,3.6308267
0.124230206,3.1898153,3.6419725
0.07383454,3.2933543,3.6068218
0.084970765,3.153966,3.6554961
0.026328161,3.218984,3.6474771
0.0835469,3.2264545,3.645832
0.045818277,3.282927,3.622356
0.06528102,3.2191756,3.6258593
0.07479814,3.2239976,3.653269
0.063450605,3.1731696,3.6525228
0.04166329,3.1934614,3.663846
0.084781386,3.1656737,3.6614733
0.051497214,3.2179587,3.667994
0.02528918,3.2091122,3.6356316
0.074554704,3.2162912,3.671089
0.053186595,3.1745043,3.6696594
0.05395892,3.2149496,3.6787622
0.054204974,3.1423924,3.6794372
0.06742879,3.2071042,3.6832654
0.029359855,3.184381,3.6808133
0.06476645,3.2038445,3.690128
0.04823863,3.126982,3.6981401
0.059518285,3.205451,3.6918883
0.052495036,3.1698322,3.6801596
0.052347694,3.1776686,3.7006242
0.050696187,3.160694,3.7065694
0.049989212,3.1274943,3.706763
0.047525156,3.1345406,3.7075841
0.046613544,3.1362848,3.71052
0.048407905,3.1303856,3.7108195
0.026569458,3.2041092,3.7154627
0.04788095,3.121066,3.7383757
0.044392508,3.1547346,3.7193985
0.045137417,3.1688635,3.7213895
0.05086767,3.19236,3.719852
0.046470586,3.1520548,3.7310135
0.05003666,3.1877985,3.7245295
0.048378274,3.1247637,3.7368429
0.04457048,3.1428049,3.7334998
0.02367931,3.1396716,3.7330444
0.046162922,3.1481447,3.7359307
0.04479626,3.144424,3.7348707
0.049945407,3.1327212,3.7374482
0.042019732,3.2302756,3.7224174
0.05149555,3.1805553,3.7094047
0.04065402,3.2323537,3.7262402
0.054251358,3.1680336,3.7240734
0.044959582,3.2035182,3.7320154
0.040794242,3.1409876,3.7602482
0.04660596,3.1478798,3.7529113
0.047038697,3.1530907,3.7457154
0.04658805,3.1522126,3.752553
0.046577312,3.1526625,3.7559273
0.046819046,3.155571,3.756547
0.047307607,3.1584246,3.7553935
0.047713406,3.1594372,3.7563143
0.047952246,3.1588364,3.7599716
0.04789013,3.153156,3.7675843
0.048031,3.1509767,3.769482
0.048009533,3.1508296,3.770194
0.084634244,3.1085243,3.7670007
0.021138346,3.2374904,3.772165
0.040151235,3.1774886,3.7832792
0.08378591,3.102536,3.7724838
0.04644278,3.1797957,3.777817
0.08501961,3.0982034,3.7780046
0.045128293,3.2288651,3.779742
0.050925527,3.1730049,3.7602487
0.0487845,3.1297112,3.787231
0.047923386,3.1396852,3.7875538
0.0495735,3.198562,3.786849
0.060856476,3.2518013,3.7724097
0.051745955,3.145312,3.7811625
0.034897216,3.2257383,3.7938762
0.042699676,3.124418,3.8270118
0.022299282,3.1770525,3.7977982
0.048050214,3.13896,3.7991507
0.041288536,3.1854262,3.799446
0.048354376,3.132833,3.802366
0.039413556,3.187449,3.7994955
0.048508223,3.1344569,3.8050766
0.04205732,3.1997688,3.8001468
0.029808454,3.243606,3.8050146
0.047219742,3.1536887,3.8332474
0.049390014,3.1887536,3.7794962
0.022073634,3.190436,3.807463
0.058283366,3.1836667,3.8100994
0.049862266,3.1934226,3.7836683
0.08731158,3.104085,3.8142045
0.04960239,3.136282,3.8167
0.05814887,3.1709063,3.8178885
0.05253348,3.1905196,3.7792587
0.0575072,3.164432,3.8199923
0.053158347,3.1310337,3.821414
0.05300367,3.1311774,3.8219557
0.049708344,3.1889596,3.7945106
0.052869115,3.2030132,3.7824569
0.04028384,3.2078784,3.8217041
0.0632669,3.2357004,3.8254752
0.06926146,3.1017146,3.8589234
0.04694996,3.2500613,3.8301802
0.051645137,3.2344234,3.8090198
0.039512627,3.1770678,3.8361213
0.049945008,3.1762564,3.806464
0.053410098,3.226238,3.843097
0.059099052,3.1330836,3.8188167
0.04889055,3.1309042,3.8413208
0.060336925,3.1796064,3.8504276
0.056024037,3.2123432,3.8455415
0.059061546,3.1172051,3.8324425
0.048713878,3.1058426,3.8513155
0.050538264,3.094964,3.853396
0.046691388,3.1732323,3.8578165
0.0495334,3.1439173,3.8317559
0.04477168,3.1470199,3.8609152
0.05028805,3.1524193,3.8262491
0.04827829,3.193264,3.8626904
0.04168685,3.1487055,3.8685741
0.049492154,3.141632,3.8353353
0.050741315,3.1307907,3.8647246
0.04934642,3.1456661,3.8375762
0.05269441,3.1990404,3.86857
0.05343188,3.125804,3.8421936
0.025312023,3.1365793,3.8708813
0.048977647,3.0987897,3.8708947
0.049521662,3.1072066,3.8712838
0.051177323,3.2044652,3.8790889
0.059564978,3.104934,3.8521402
0.042994957,3.1559217,3.8825219
0.051326256,3.1464803,3.844122
0.043935776,3.18979,3.886401
0.050943263,3.1000748,3.873143
0.04951198,3.089028,3.8814692
0.049791466,3.0979304,3.8818755
0.052828785,3.1985104,3.8887744
0.054585986,3.1183138,3.8608646
0.044572912,3.19061,3.8938103
0.054851174,3.12301,3.8636088
0.05239191,3.1788595,3.8972938
0.046692483,3.185776,3.8762085
0.043877818,3.1618452,3.9009602
0.042026974,3.159537,3.9055595
0.05422788,3.1395657,3.87759
0.04511305,3.1803443,3.8815596
0.04667318,3.1345694,3.8873506
0.0477502,3.0868263,3.898114
0.049968753,3.131659,3.9137764
0.029365486,3.1076622,3.9167383
0.04997242,3.1504183,3.9014192
0.04787567,3.069169,3.9198003
0.05273469,3.1463127,3.8908887
0.04905651,3.0842931,3.9060953
0.04914665,3.0560796,3.9242074
0.04893426,3.0768924,3.9160433
0.029514417,3.08809,3.9248524
0.05268529,3.1119013,3.9217737
0.027481565,3.145191,3.89347
0.05169553,3.1008584,3.890355
0.048123505,3.1576867,3.9265287
0.052600104,3.0895102,3.910523
0.049362637,3.0785017,3.930157
0.050694976,3.1513207,3.9301078
0.050811213,3.0705965,3.9284127
0.05228609,3.1291616,3.9336467
0.04949773,3.079966,3.9225419
0.059091993,3.0351293,3.9354696
0.059274856,3.0451343,3.9356942
0.05937521,3.0452073,3.9360633
0.053330585,3.1100347,3.9383602
0.051741336,3.1203358,3.897845
0.060031902,3.0395362,3.941461
0.051573113,3.065895,3.9426482
0.051155675,3.0644426,3.9432743
0.04738065,3.176769,3.9413579
0.055747133,3.1074114,3.91729
0.05146136,3.056648,3.9465775
0.04579625,3.1795764,3.9423084
0.055610638,3.1078086,3.920531
0.048676465,3.1648943,3.9484916
0.058850333,3.091989,3.95428
0.052333858,3.1085062,3.9124498
0.050982207,3.0522325,3.9550285
0.048747342,3.0991685,3.9505053
0.053617883,3.1260133,3.909242
0.051421717,3.0671601,3.956497
0.044428293,3.145661,3.9517314
0.025846558,3.1441464,3.949897
0.053299155,3.1362233,3.9096248
0.050888788,3.0989769,3.9278512
0.050228238,3.1779625,3.9551594
0.055151716,3.140905,3.9653878
0.05153999,3.0746088,3.9559286
0.05187081,3.0480309,3.9673164
0.05089508,3.1630013,3.9635932
0.058925744,3.0250947,3.9682474
0.05388968,3.046516,3.9698727
0.052545838,3.1725106,3.9595747
0.0294511,3.105837,3.9718063
0.057476208,3.0405765,3.9644866
0.057387747,3.1012588,3.971678
0.057238083,3.0464172,3.9694316
0.056906905,3.1433294,3.921914
0.056006853,3.1378798,3.9233272
0.05507894,3.1329017,3.9250073
0.05413598,3.129165,3.9268258
0.053250317,3.1273441,3.9285326
0.05246419,3.1271906,3.9303162
0.05165365,3.126758,3.9333696
0.05068309,3.1219854,3.9390168
0.05129667,3.105021,3.9462938
0.051080387,3.0867858,3.974139
0.051384572,3.136651,3.935433
0.05069494,3.1341836,3.9379733
0.05012616,3.1321204,3.9401739
0.050684474,3.1365116,3.942566
0.055061854,3.156498,3.976996
0.05640361,3.1369288,3.977975
0.032038547,3.1794477,3.956152
0.051098295,3.0903492,3.974816
0.06983972,3.0283053,3.990785
